Date,Rank,Symbol,Name,MarketCap,Price
2025-03-07,8,DOGE,Dogecoin,"$29,366,455,931.99",$0.1980
2025-03-07,9,ADA,Cardano,"$28,771,124,909.02",$0.8168
2025-03-07,10,TRX,TRON,"$20,970,111,535.78",$0.2437
2025-03-07,11,PI,Pi,"$12,772,288,526.88",$1.7858
2025-03-07,12,LINK,Chainlink,"$10,170,585,567.48",$15.9389
2025-03-07,13,HBAR,Hedera,"$9,820,942,500.65",$0.2326
2025-03-07,14,LEO,UNUS SED LEO,"$9,165,721,949.12",$9.9197
2025-03-07,15,XLM,Stellar,"$8,700,815,358.33",$0.2833
2025-03-07,16,AVAX,Avalanche,"$8,323,983,258.57",$20.0969
2025-03-07,17,SUI,Sui,"$8,173,882,488.50",$2.5786
2025-03-07,18,LTC,Litecoin,"$7,818,929,499.62",$103.4818
2025-03-07,19,SHIB,Shiba Inu,"$7,733,060,444.47",$0.0000
2025-03-07,20,BCH,Bitcoin Cash,"$7,709,275,159.68",$388.5880
2025-03-08,1,BTC,Bitcoin,"$1,708,802,004,905.82","$86,154.5932"
2025-03-08,2,ETH,Ethereum,"$265,501,580,574.73","$2,201.5102"
2025-03-08,3,USDT,Tether USDt,"$142,759,714,033.66",$0.9997
2025-03-08,4,XRP,XRP,"$134,860,042,155.92",$2.3234
2025-03-08,5,BNB,BNB,"$84,499,483,157.12",$593.0809
2025-03-08,6,SOL,Solana,"$69,689,694,639.82",$136.9421
2025-03-08,7,USDC,USDC,"$58,115,990,405.93",$0.9999
2025-03-08,8,DOGE,Dogecoin,"$28,508,477,317.55",$0.1922
2025-03-08,9,ADA,Cardano,"$28,344,629,235.50",$0.8047
2025-03-08,10,TRX,TRON,"$20,980,734,144.49",$0.2438
2025-03-08,11,PI,Pi,"$12,080,732,121.85",$1.6790
2025-03-08,12,LINK,Chainlink,"$9,731,709,726.50",$15.2511
2025-03-08,13,HBAR,Hedera,"$9,568,327,878.42",$0.2266
2025-03-08,14,LEO,UNUS SED LEO,"$9,052,602,286.39",$9.7973
2025-03-08,15,AVAX,Avalanche,"$8,478,964,448.11",$20.4711
2025-03-08,16,XLM,Stellar,"$8,469,531,144.98",$0.2758
2025-03-08,17,SUI,Sui,"$7,860,261,667.95",$2.4797
2025-03-08,18,LTC,Litecoin,"$7,726,053,535.73",$102.2526
2025-03-08,19,BCH,Bitcoin Cash,"$7,646,217,164.99",$385.4015
2025-03-08,20,SHIB,Shiba Inu,"$7,461,043,788.73",$0.0000
2025-03-09,1,BTC,Bitcoin,"$1,598,693,444,047.55","$80,601.0413"
2025-03-09,2,ETH,Ethereum,"$243,075,097,680.88","$2,015.5091"
2025-03-09,3,USDT,Tether USDt,"$142,761,689,510.04",$0.9997
2025-03-09,4,XRP,XRP,"$123,897,859,681.35",$2.1346
2025-03-09,5,BNB,BNB,"$79,014,084,996.22",$554.5805
2025-03-09,6,SOL,Solana,"$64,342,682,578.97",$126.4354
2025-03-09,7,USDC,USDC,"$58,110,481,306.02",$0.9999
2025-03-09,8,ADA,Cardano,"$25,366,687,967.29",$0.7201
2025-03-09,9,DOGE,Dogecoin,"$24,895,755,829.81",$0.1678
2025-03-09,10,TRX,TRON,"$22,041,520,203.65",$0.2319
2025-03-09,11,PI,Pi,"$10,244,806,811.87",$1.4154
2025-03-09,12,LEO,UNUS SED LEO,"$8,994,075,722.80",$9.7341
2025-03-09,13,LINK,Chainlink,"$8,788,813,390.48",$13.7734
2025-03-09,14,HBAR,Hedera,"$8,412,666,530.10",$0.1993
2025-03-09,15,XLM,Stellar,"$8,070,764,352.04",$0.2628
2025-03-09,16,AVAX,Avalanche,"$7,438,099,369.79",$17.9579
2025-03-09,17,SUI,Sui,"$7,245,440,452.11",$2.2857
2025-03-09,18,LTC,Litecoin,"$7,138,086,828.52",$94.4710
2025-03-09,19,BCH,Bitcoin Cash,"$7,087,451,929.98",$357.2285
2025-03-09,20,SHIB,Shiba Inu,"$6,859,732,958.58",$0.0000
2025-03-10,1,BTC,Bitcoin,"$1,557,692,072,371.18","$78,532.0018"
2025-03-10,2,ETH,Ethereum,"$224,463,758,885.14","$1,861.1514"
2025-03-10,3,USDT,Tether USDt,"$142,884,991,338.34",$0.9997
2025-03-10,4,XRP,XRP,"$117,148,457,350.57",$2.0183
2025-03-10,5,BNB,BNB,"$75,814,246,661.21",$532.1219
2025-03-10,6,SOL,Solana,"$60,212,496,172.38",$118.2918
2025-03-10,7,USDC,USDC,"$57,876,863,453.70",$1.0000
2025-03-10,8,ADA,Cardano,"$23,696,016,752.63",$0.6726
2025-03-10,9,DOGE,Dogecoin,"$22,858,811,079.31",$0.1541
2025-03-10,10,TRX,TRON,"$21,810,314,453.12",$0.2295
2025-03-10,11,PI,Pi,"$9,880,568,968.29",$1.3657
2025-03-10,12,LEO,UNUS SED LEO,"$9,006,478,772.83",$9.7476
2025-03-10,13,LINK,Chainlink,"$8,099,491,796.05",$12.6931
2025-03-10,14,HBAR,Hedera,"$7,997,483,406.57",$0.1894
2025-03-10,15,XLM,Stellar,"$7,442,177,316.26",$0.2423
2025-03-10,16,SHIB,Shiba Inu,"$6,787,093,629.31",$0.0000
2025-03-10,17,AVAX,Avalanche,"$6,745,648,283.51",$16.2860
2025-03-10,18,SUI,Sui,"$6,637,842,521.61",$2.0941
2025-03-10,19,LTC,Litecoin,"$6,615,747,737.99",$87.5580
2025-03-10,20,BCH,Bitcoin Cash,"$6,580,009,316.94",$331.6453
2025-03-11,1,BTC,Bitcoin,"$1,643,617,970,657.50","$82,862.2082"
2025-03-11,2,ETH,Ethereum,"$231,546,507,062.72","$1,919.8449"
2025-03-11,3,USDT,Tether USDt,"$142,964,946,112.58",$0.9998
2025-03-11,4,XRP,XRP,"$125,774,941,628.48",$2.1669
2025-03-11,5,BNB,BNB,"$78,571,461,285.70",$551.4745
2025-03-11,6,SOL,Solana,"$63,784,413,283.50",$125.2639
2025-03-11,7,USDC,USDC,"$58,117,661,159.49",$0.9999
2025-03-11,8,ADA,Cardano,"$25,457,196,836.87",$0.7226
2025-03-11,9,DOGE,Dogecoin,"$24,360,532,675.73",$0.1642
2025-03-11,10,TRX,TRON,"$21,328,499,787.70",$0.2244
2025-03-11,11,PI,Pi,"$10,202,705,474.83",$1.4178
2025-03-11,12,LEO,UNUS SED LEO,"$9,131,251,317.32",$9.8828
2025-03-11,13,LINK,Chainlink,"$8,359,034,748.13",$13.0999
2025-03-11,14,HBAR,Hedera,"$8,266,486,615.35",$0.1958
2025-03-11,15,XLM,Stellar,"$7,833,084,945.77",$0.2550
2025-03-11,16,AVAX,Avalanche,"$7,240,170,791.10",$17.4747
2025-03-11,17,SHIB,Shiba Inu,"$7,087,500,885.26",$0.0000
2025-03-11,18,SUI,Sui,"$7,058,611,253.87",$2.2268
2025-03-11,19,LTC,Litecoin,"$6,825,401,973.86",$90.3327
2025-03-11,20,BCH,Bitcoin Cash,"$6,735,820,504.35",$339.4919
2025-03-12,1,BTC,Bitcoin,"$1,660,718,529,844.51","$83,722.3620"
2025-03-12,2,ETH,Ethereum,"$230,240,915,940.18","$1,908.9827"
2025-03-12,3,USDT,Tether USDt,"$143,137,313,869.00",$0.9997
2025-03-12,4,XRP,XRP,"$130,060,812,362.14",$2.2408
2025-03-12,5,BNB,BNB,"$81,195,861,405.65",$569.8948
2025-03-12,6,SOL,Solana,"$64,483,154,206.90",$126.5832
2025-03-12,7,USDC,USDC,"$58,259,784,167.58",$0.9998
2025-03-12,8,ADA,Cardano,"$25,910,149,566.63",$0.7354
2025-03-12,9,DOGE,Dogecoin,"$25,581,984,161.51",$0.1724
2025-03-12,10,TRX,TRON,"$21,191,862,746.40",$0.2230
2025-03-12,11,PI,Pi,"$12,752,510,965.84",$1.7867
2025-03-12,12,LEO,UNUS SED LEO,"$8,970,771,105.17",$9.7091
2025-03-12,13,LINK,Chainlink,"$8,603,103,596.97",$13.4824
2025-03-12,14,HBAR,Hedera,"$8,484,026,278.66",$0.2010
2025-03-12,15,XLM,Stellar,"$7,977,798,830.05",$0.2596
2025-03-12,16,AVAX,Avalanche,"$7,830,688,069.48",$18.8992
2025-03-12,17,SHIB,Shiba Inu,"$7,263,958,665.04",$0.0000
2025-03-12,18,SUI,Sui,"$7,235,926,320.75",$2.2827
2025-03-12,19,BCH,Bitcoin Cash,"$7,023,019,309.94",$353.9580
2025-03-12,20,LTC,Litecoin,"$6,912,818,208.07",$91.4897
2025-03-13,1,BTC,Bitcoin,"$1,608,081,324,109.79","$81,066.7014"
2025-03-13,2,ETH,Ethereum,"$224,695,913,063.48","$1,862.9696"
2025-03-13,3,USDT,Tether USDt,"$143,291,842,237.32",$0.9996
2025-03-13,4,XRP,XRP,"$130,803,667,807.34",$2.2510
2025-03-13,5,BNB,BNB,"$82,524,243,716.52",$579.2188
2025-03-13,6,SOL,Solana,"$62,806,322,220.68",$123.2861
2025-03-13,7,USDC,USDC,"$58,328,636,551.11",$1.0000
2025-03-13,8,ADA,Cardano,"$24,742,075,161.53",$0.7023
2025-03-13,9,DOGE,Dogecoin,"$24,498,497,806.41",$0.1651
2025-03-13,10,TRX,TRON,"$21,392,734,473.22",$0.2251
2025-03-13,11,PI,Pi,"$11,661,578,743.80",$1.6463
2025-03-13,12,LEO,UNUS SED LEO,"$8,974,836,229.05",$9.7136
2025-03-13,13,XLM,Stellar,"$8,398,082,077.98",$0.2733
2025-03-13,14,LINK,Chainlink,"$8,312,817,765.69",$13.0275
2025-03-13,15,HBAR,Hedera,"$7,989,685,789.60",$0.1893
2025-03-13,16,AVAX,Avalanche,"$7,665,427,323.29",$18.4997
2025-03-13,17,SHIB,Shiba Inu,"$7,081,524,881.62",$0.0000
2025-03-13,18,SUI,Sui,"$6,854,612,275.36",$2.1624
2025-03-13,19,TON,Toncoin,"$6,857,780,111.07",$2.7639
2025-03-13,20,LTC,Litecoin,"$6,651,449,792.12",$88.0305
2025-03-14,1,BTC,Bitcoin,"$1,665,690,832,670.53","$83,969.0997"
2025-03-14,2,ETH,Ethereum,"$230,308,866,160.48","$1,909.4675"
2025-03-14,3,USDT,Tether USDt,"$143,350,940,172.28",$1.0000
2025-03-14,4,XRP,XRP,"$136,930,333,260.24",$2.3564
2025-03-14,5,BNB,BNB,"$83,652,238,526.44",$587.1363
2025-03-14,6,SOL,Solana,"$67,951,303,961.62",$133.3145
2025-03-14,7,USDC,USDC,"$58,692,110,932.51",$1.0000
2025-03-14,8,ADA,Cardano,"$26,011,321,977.93",$0.7383
2025-03-14,9,DOGE,Dogecoin,"$25,500,249,669.16",$0.1718
2025-03-14,10,TRX,TRON,"$21,141,162,861.70",$0.2225
2025-03-14,11,PI,Pi,"$10,769,802,996.53",$1.5285
2025-03-14,12,LEO,UNUS SED LEO,"$9,071,958,655.21",$9.8188
2025-03-14,13,LINK,Chainlink,"$8,988,844,300.62",$13.6796
2025-03-14,14,XLM,Stellar,"$8,493,273,946.61",$0.2764
2025-03-14,15,HBAR,Hedera,"$8,101,110,112.01",$0.1919
2025-03-14,16,AVAX,Avalanche,"$7,694,669,766.58",$18.5699
2025-03-14,17,SHIB,Shiba Inu,"$7,533,114,843.84",$0.0000
2025-03-14,18,SUI,Sui,"$7,367,211,680.39",$2.3242
2025-03-14,19,TON,Toncoin,"$7,247,830,944.19",$2.9210
2025-03-14,20,LTC,Litecoin,"$6,901,050,279.08",$91.3339
2025-03-15,1,BTC,Bitcoin,"$1,673,144,774,693.38","$84,343.1085"
2025-03-15,2,ETH,Ethereum,"$233,681,951,685.67","$1,937.3947"
2025-03-15,3,USDT,Tether USDt,"$143,471,368,179.28",$1.0000
2025-03-15,4,XRP,XRP,"$139,068,499,160.18",$2.3932
2025-03-15,5,BNB,BNB,"$88,261,199,244.54",$619.4861
2025-03-15,6,SOL,Solana,"$69,275,411,018.13",$135.9125
2025-03-15,7,USDC,USDC,"$58,770,460,095.28",$1.0000
2025-03-15,8,ADA,Cardano,"$26,365,797,403.88",$0.7483
2025-03-15,9,DOGE,Dogecoin,"$26,136,349,791.96",$0.1761
2025-03-15,10,TRX,TRON,"$21,062,672,532.16",$0.2216
2025-03-15,11,PI,Pi,"$10,164,933,088.10",$1.4496
2025-03-15,12,LINK,Chainlink,"$9,224,252,078.65",$14.0378
2025-03-15,13,LEO,UNUS SED LEO,"$9,064,570,642.67",$9.8109
2025-03-15,14,TON,Toncoin,"$8,914,456,445.99",$3.5926
2025-03-15,15,XLM,Stellar,"$8,444,512,464.22",$0.2748
2025-03-15,16,HBAR,Hedera,"$8,135,913,368.17",$0.1927
2025-03-15,17,AVAX,Avalanche,"$8,044,701,787.42",$19.4145
2025-03-15,18,SHIB,Shiba Inu,"$7,562,868,001.80",$0.0000
2025-03-15,19,SUI,Sui,"$7,463,093,948.44",$2.3544
2025-03-15,20,LTC,Litecoin,"$6,992,222,018.41",$92.5405
2025-03-16,1,BTC,Bitcoin,"$1,638,202,199,690.51","$82,579.6909"
2025-03-16,2,ETH,Ethereum,"$227,660,846,835.77","$1,887.4350"
2025-03-16,3,USDT,Tether USDt,"$143,481,055,307.15",$1.0001
2025-03-16,4,XRP,XRP,"$133,526,577,834.73",$2.2979
2025-03-16,5,BNB,BNB,"$85,800,655,764.36",$602.2166
2025-03-16,6,SOL,Solana,"$64,244,577,638.74",$125.9881
2025-03-16,7,USDC,USDC,"$58,722,427,402.77",$1.0001
2025-03-16,8,DOGE,Dogecoin,"$24,975,796,514.68",$0.1682
2025-03-16,9,ADA,Cardano,"$24,867,444,987.96",$0.7058
2025-03-16,10,TRX,TRON,"$20,166,472,675.51",$0.2122
2025-03-16,11,PI,Pi,"$9,800,364,433.46",$1.4093
2025-03-16,12,LEO,UNUS SED LEO,"$9,081,420,361.10",$9.8292
2025-03-16,13,LINK,Chainlink,"$8,786,117,735.19",$13.3711
2025-03-16,14,TON,Toncoin,"$8,551,814,842.54",$3.4463
2025-03-16,15,XLM,Stellar,"$8,090,404,660.84",$0.2633
2025-03-16,16,HBAR,Hedera,"$7,819,112,620.94",$0.1852
2025-03-16,17,SHIB,Shiba Inu,"$7,725,015,951.02",$0.0000
2025-03-16,18,AVAX,Avalanche,"$7,579,407,179.58",$18.2911
2025-03-16,19,SUI,Sui,"$7,074,231,735.00",$2.2317
2025-03-16,20,LTC,Litecoin,"$6,826,659,218.12",$90.3494
2025-03-17,1,BTC,Bitcoin,"$1,667,916,296,880.34","$84,075.6887"
2025-03-17,2,ETH,Ethereum,"$232,438,330,609.16","$1,927.0029"
2025-03-17,3,USDT,Tether USDt,"$143,469,469,504.11",$1.0000
2025-03-17,4,XRP,XRP,"$136,011,942,139.74",$2.3406
2025-03-17,5,BNB,BNB,"$89,953,053,165.98",$631.3626
2025-03-17,6,SOL,Solana,"$65,353,842,682.00",$128.1637
2025-03-17,7,USDC,USDC,"$58,807,098,889.41",$1.0000
2025-03-17,8,DOGE,Dogecoin,"$25,754,634,563.12",$0.1735
2025-03-17,9,ADA,Cardano,"$25,301,813,441.55",$0.7181
2025-03-17,10,TRX,TRON,"$20,961,963,135.85",$0.2206
2025-03-17,11,PI,Pi,"$9,328,119,842.46",$1.3485
2025-03-17,12,LINK,Chainlink,"$9,222,663,501.97",$14.0354
2025-03-17,13,LEO,UNUS SED LEO,"$9,076,066,177.09",$9.8234
2025-03-17,14,TON,Toncoin,"$8,573,093,237.48",$3.4548
2025-03-17,15,XLM,Stellar,"$8,400,415,310.88",$0.2732
2025-03-17,16,HBAR,Hedera,"$8,091,519,349.34",$0.1917
2025-03-17,17,AVAX,Avalanche,"$7,804,811,506.56",$18.8321
2025-03-17,18,SHIB,Shiba Inu,"$7,640,272,445.43",$0.0000
2025-03-17,19,SUI,Sui,"$7,525,282,085.00",$2.3740
2025-03-17,20,LTC,Litecoin,"$6,978,853,659.40",$92.3636
2025-03-18,1,BTC,Bitcoin,"$1,641,028,544,551.05","$82,718.5023"
2025-03-18,2,ETH,Ethereum,"$233,111,479,953.77","$1,932.5434"
2025-03-18,3,USDT,Tether USDt,"$143,397,258,889.03",$0.9998
2025-03-18,4,XRP,XRP,"$132,892,786,327.36",$2.2870
2025-03-18,5,BNB,BNB,"$89,492,950,759.93",$628.1345
2025-03-18,6,SOL,Solana,"$63,913,758,371.99",$125.3127
2025-03-18,7,USDC,USDC,"$58,822,803,342.81",$0.9999
2025-03-18,8,DOGE,Dogecoin,"$24,949,912,797.42",$0.1680
2025-03-18,9,ADA,Cardano,"$24,737,689,212.27",$0.7021
2025-03-18,10,TRX,TRON,"$22,510,467,675.14",$0.2369
2025-03-18,11,LINK,Chainlink,"$9,148,994,534.04",$13.9233
2025-03-18,12,LEO,UNUS SED LEO,"$9,021,472,962.65",$9.7644
2025-03-18,13,TON,Toncoin,"$8,838,097,793.80",$3.5615
2025-03-18,14,XLM,Stellar,"$8,401,621,735.87",$0.2732
2025-03-18,15,HBAR,Hedera,"$7,960,461,120.42",$0.1885
2025-03-18,16,PI,Pi,"$7,868,812,932.66",$1.1436
2025-03-18,17,AVAX,Avalanche,"$7,875,213,779.47",$19.0016
2025-03-18,18,SHIB,Shiba Inu,"$7,391,590,592.52",$0.0000
2025-03-18,19,SUI,Sui,"$7,242,993,871.32",$2.2850
2025-03-18,20,DOT,Polkadot,"$6,945,870,659.71",$4.4548
2025-03-19,1,BTC,Bitcoin,"$1,723,117,491,132.08","$86,854.2260"
2025-03-19,2,ETH,Ethereum,"$248,219,492,646.98","$2,057.7491"
2025-03-19,3,XRP,XRP,"$147,936,096,022.54",$2.5458
2025-03-19,4,USDT,Tether USDt,"$143,480,715,577.11",$1.0003
2025-03-19,5,BNB,BNB,"$88,228,073,128.18",$619.2575
2025-03-19,6,SOL,Solana,"$69,146,432,984.58",$135.5725
2025-03-19,7,USDC,USDC,"$59,177,797,340.17",$1.0001
2025-03-19,8,DOGE,Dogecoin,"$26,442,445,504.00",$0.1781
2025-03-19,9,ADA,Cardano,"$26,221,740,004.23",$0.7442
2025-03-19,10,TRX,TRON,"$21,945,194,205.12",$0.2310
2025-03-19,11,LINK,Chainlink,"$9,864,901,791.25",$15.0128
2025-03-19,12,LEO,UNUS SED LEO,"$9,073,644,748.82",$9.8210
2025-03-19,13,TON,Toncoin,"$9,079,471,114.30",$3.6586
2025-03-19,14,XLM,Stellar,"$8,940,649,167.20",$0.2907
2025-03-19,15,HBAR,Hedera,"$8,337,269,763.89",$0.1975
2025-03-19,16,AVAX,Avalanche,"$8,184,824,320.61",$19.7483
2025-03-19,17,PI,Pi,"$8,021,982,207.32",$1.1707
2025-03-19,18,SUI,Sui,"$7,849,008,521.30",$2.4761
2025-03-19,19,SHIB,Shiba Inu,"$7,628,507,000.16",$0.0000
2025-03-19,20,LTC,Litecoin,"$7,106,307,907.13",$94.0504
2025-03-20,1,BTC,Bitcoin,"$1,669,846,564,450.83","$84,167.1934"
2025-03-20,2,ETH,Ethereum,"$239,099,115,506.69","$1,982.0999"
2025-03-20,3,USDT,Tether USDt,"$143,580,549,915.06",$0.9995
2025-03-20,4,XRP,XRP,"$141,596,040,238.45",$2.4347
2025-03-20,5,BNB,BNB,"$89,750,263,739.31",$629.9424
2025-03-20,6,SOL,Solana,"$65,046,268,755.53",$127.4972
2025-03-20,7,USDC,USDC,"$59,325,066,352.14",$0.9999
2025-03-20,8,ADA,Cardano,"$25,284,541,881.82",$0.7175
2025-03-20,9,DOGE,Dogecoin,"$25,150,884,242.92",$0.1694
2025-03-20,10,TRX,TRON,"$22,250,389,019.90",$0.2342
2025-03-20,11,LINK,Chainlink,"$9,340,742,817.71",$14.2151
2025-03-20,12,TON,Toncoin,"$9,179,636,271.32",$3.6988
2025-03-20,13,LEO,UNUS SED LEO,"$9,002,935,262.35",$9.7445
2025-03-20,14,XLM,Stellar,"$8,647,391,707.18",$0.2811
2025-03-20,15,HBAR,Hedera,"$8,015,369,093.95",$0.1899
2025-03-20,16,AVAX,Avalanche,"$7,763,186,812.34",$18.7309
2025-03-20,17,SHIB,Shiba Inu,"$7,623,349,624.22",$0.0000
2025-03-20,18,SUI,Sui,"$7,468,981,113.56",$2.3563
2025-03-20,19,PI,Pi,"$7,195,553,078.29",$1.0546
2025-03-20,20,LTC,Litecoin,"$7,048,292,188.41",$93.2826
2025-03-21,1,BTC,Bitcoin,"$1,667,425,044,045.44","$84,043.2452"
2025-03-21,2,ETH,Ethereum,"$237,022,917,266.33","$1,964.8475"
2025-03-21,3,USDT,Tether USDt,"$143,477,008,544.70",$0.9996
2025-03-21,4,XRP,XRP,"$138,374,288,960.52",$2.3793
2025-03-21,5,BNB,BNB,"$90,414,747,118.53",$634.6078
2025-03-21,6,SOL,Solana,"$65,522,102,238.90",$128.4303
2025-03-21,7,USDC,USDC,"$59,669,592,154.23",$1.0000
2025-03-21,8,ADA,Cardano,"$24,847,565,792.65",$0.7051
2025-03-21,9,DOGE,Dogecoin,"$24,813,090,334.60",$0.1671
2025-03-21,10,TRX,TRON,"$22,178,740,988.25",$0.2334
2025-03-21,11,LINK,Chainlink,"$9,172,497,131.88",$13.9591
2025-03-21,12,LEO,UNUS SED LEO,"$9,008,319,533.03",$9.7504
2025-03-21,13,TON,Toncoin,"$8,890,139,623.28",$3.5821
2025-03-21,14,XLM,Stellar,"$8,511,861,528.51",$0.2767
2025-03-21,15,AVAX,Avalanche,"$7,943,766,292.99",$19.1543
2025-03-21,16,HBAR,Hedera,"$7,786,184,914.64",$0.1844
2025-03-21,17,SHIB,Shiba Inu,"$7,368,930,745.32",$0.0000
2025-03-21,18,SUI,Sui,"$7,134,149,467.21",$2.2506
2025-03-21,19,DOT,Polkadot,"$7,009,162,766.14",$4.4933
2025-03-21,20,PI,Pi,"$6,709,603,987.68",$0.9877
2025-03-22,1,BTC,Bitcoin,"$1,663,283,163,891.45","$83,832.4876"
2025-03-22,2,ETH,Ethereum,"$238,860,393,336.93","$1,980.0378"
2025-03-22,3,USDT,Tether USDt,"$143,469,425,650.99",$0.9999
2025-03-22,4,XRP,XRP,"$137,824,478,439.38",$2.3698
2025-03-22,5,BNB,BNB,"$89,270,051,220.49",$626.5744
2025-03-22,6,SOL,Solana,"$65,591,119,648.84",$128.4850
2025-03-22,7,USDC,USDC,"$59,616,580,307.27",$1.0000
2025-03-22,8,DOGE,Dogecoin,"$24,857,108,013.93",$0.1673
2025-03-22,9,ADA,Cardano,"$24,700,414,790.22",$0.7009
2025-03-22,10,TRX,TRON,"$22,532,716,382.14",$0.2372
2025-03-22,11,LINK,Chainlink,"$9,348,378,652.36",$14.2267
2025-03-22,12,TON,Toncoin,"$9,109,702,808.63",$3.6704
2025-03-22,13,LEO,UNUS SED LEO,"$9,000,458,388.85",$9.7419
2025-03-22,14,XLM,Stellar,"$8,429,094,400.18",$0.2740
2025-03-22,15,AVAX,Avalanche,"$8,054,150,701.00",$19.4201
2025-03-22,16,HBAR,Hedera,"$7,702,520,969.78",$0.1824
2025-03-22,17,SHIB,Shiba Inu,"$7,537,106,584.19",$0.0000
2025-03-22,18,SUI,Sui,"$7,173,151,799.75",$2.2629
2025-03-22,19,DOT,Polkadot,"$6,934,627,569.77",$4.4448
2025-03-22,20,LTC,Litecoin,"$6,895,280,121.63",$91.2575
2025-03-23,1,BTC,Bitcoin,"$1,707,408,750,635.10","$86,054.3719"
2025-03-23,2,ETH,Ethereum,"$241,912,868,640.50","$2,005.2992"
2025-03-23,3,USDT,Tether USDt,"$143,489,782,474.99",$1.0000
2025-03-23,4,XRP,XRP,"$141,643,677,361.34",$2.4355
2025-03-23,5,BNB,BNB,"$88,810,476,086.53",$623.3495
2025-03-23,6,SOL,Solana,"$67,707,412,180.33",$132.5993
2025-03-23,7,USDC,USDC,"$59,703,807,274.75",$1.0000
2025-03-23,8,DOGE,Dogecoin,"$25,588,852,917.24",$0.1723
2025-03-23,9,ADA,Cardano,"$25,002,311,275.59",$0.7095
2025-03-23,10,TRX,TRON,"$21,849,058,552.98",$0.2300
2025-03-23,11,LINK,Chainlink,"$9,485,691,335.95",$14.4357
2025-03-23,12,TON,Toncoin,"$9,133,212,656.89",$3.6797
2025-03-23,13,LEO,UNUS SED LEO,"$9,025,942,844.36",$9.7696
2025-03-23,14,XLM,Stellar,"$8,701,956,731.06",$0.2829
2025-03-23,15,AVAX,Avalanche,"$8,216,610,430.56",$19.8117
2025-03-23,16,HBAR,Hedera,"$7,839,744,689.00",$0.1857
2025-03-23,17,SHIB,Shiba Inu,"$7,614,744,999.39",$0.0000
2025-03-23,18,SUI,Sui,"$7,244,326,330.14",$2.2854
2025-03-23,19,DOT,Polkadot,"$7,015,696,120.38",$4.4959
2025-03-23,20,LTC,Litecoin,"$6,907,204,135.28",$91.4154
2025-03-24,1,BTC,Bitcoin,"$1,736,111,858,061.32","$87,498.9124"
2025-03-24,2,ETH,Ethereum,"$250,630,839,242.94","$2,077.4791"
2025-03-24,3,USDT,Tether USDt,"$143,829,623,160.51",$1.0004
2025-03-24,4,XRP,XRP,"$142,380,452,937.37",$2.4482
2025-03-24,5,BNB,BNB,"$90,704,537,555.96",$636.6445
2025-03-24,6,SOL,Solana,"$72,032,133,818.71",$140.8693
2025-03-24,7,USDC,USDC,"$59,732,321,469.99",$1.0001
2025-03-24,8,DOGE,Dogecoin,"$27,171,478,804.23",$0.1829
2025-03-24,9,ADA,Cardano,"$25,759,480,674.68",$0.7310
2025-03-24,10,TRX,TRON,"$21,666,484,985.82",$0.2281
2025-03-24,11,LINK,Chainlink,"$9,915,120,845.97",$15.0892
2025-03-24,12,TON,Toncoin,"$9,088,825,485.82",$3.6617
2025-03-24,13,LEO,UNUS SED LEO,"$9,026,799,743.40",$9.7706
2025-03-24,14,XLM,Stellar,"$8,934,141,874.40",$0.2903
2025-03-24,15,AVAX,Avalanche,"$8,901,271,637.50",$21.4604
2025-03-24,16,HBAR,Hedera,"$8,143,864,797.43",$0.1929
2025-03-24,17,SHIB,Shiba Inu,"$7,960,056,627.33",$0.0000
2025-03-24,18,SUI,Sui,"$7,574,984,350.88",$2.3897
2025-03-24,19,DOT,Polkadot,"$7,206,054,847.72",$4.6163
2025-03-24,20,LTC,Litecoin,"$7,077,902,084.90",$93.6745
2025-03-25,1,BTC,Bitcoin,"$1,735,611,869,914.88","$87,471.7030"
2025-03-25,2,ETH,Ethereum,"$249,458,824,850.11","$2,067.7642"
2025-03-25,3,USDT,Tether USDt,"$143,805,199,480.08",$1.0002
2025-03-25,4,XRP,XRP,"$142,565,907,909.00",$2.4514
2025-03-25,5,BNB,BNB,"$89,749,611,342.66",$629.9429
2025-03-25,6,SOL,Solana,"$73,539,307,388.57",$143.8171
2025-03-25,7,USDC,USDC,"$60,123,274,448.04",$1.0000
2025-03-25,8,DOGE,Dogecoin,"$28,365,610,894.58",$0.1909
2025-03-25,9,ADA,Cardano,"$26,262,401,253.64",$0.7452
2025-03-25,10,TRX,TRON,"$21,593,190,756.81",$0.2273
2025-03-25,11,LINK,Chainlink,"$10,155,531,680.11",$15.4551
2025-03-25,12,AVAX,Avalanche,"$9,508,797,503.84",$22.9244
2025-03-25,13,XLM,Stellar,"$9,045,568,799.03",$0.2939
2025-03-25,14,LEO,UNUS SED LEO,"$9,015,530,758.67",$9.7584
2025-03-25,15,TON,Toncoin,"$8,930,616,428.20",$3.5977
2025-03-25,16,HBAR,Hedera,"$8,227,648,319.87",$0.1949
2025-03-25,17,SHIB,Shiba Inu,"$8,166,963,110.48",$0.0000
2025-03-25,18,SUI,Sui,"$7,796,325,863.94",$2.4595
2025-03-25,19,DOT,Polkadot,"$7,244,424,094.57",$4.6399
2025-03-25,20,LTC,Litecoin,"$7,136,463,319.14",$94.4495
2025-03-26,1,BTC,Bitcoin,"$1,724,328,040,564.36","$86,900.8855"
2025-03-26,2,ETH,Ethereum,"$242,397,378,879.33","$2,009.1893"
